Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/2           Options::Options(int, char**) [130]
[139]    0.0    0.00    0.00       2         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [139]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree() [147]
-----------------------------------------------
                0.00    0.00       2/2           Options::~Options() [131]
[140]    0.0    0.00    0.00       2         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map() [140]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~_Rb_tree() [148]
-----------------------------------------------
                0.00    0.00       2/2           Options::get(std::string) [78]
[141]    0.0    0.00    0.00       2         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [141]
                0.00    0.00       4/4           std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator*() const [87]
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [138]
                0.00    0.00       2/6           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [73]
                0.00    0.00       2/10          std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [49]
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::key_comp() const [134]
                0.00    0.00       2/18          std::less<std::string>::operator()(std::string const&, std::string const&) const [23]
-----------------------------------------------
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [138]
[142]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [142]
                0.00    0.00       2/14          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end() [34]
                0.00    0.00       2/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_begin() [41]
                0.00    0.00       2/6           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::string const&) [74]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl() [144]
[143]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_M_initialize() [143]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree() [147]
[144]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl() [144]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocator() [136]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_M_initialize() [143]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~_Rb_tree() [148]
[145]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::~_Rb_tree_impl() [145]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::~allocator() [137]
-----------------------------------------------
                                   4             std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [146]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~_Rb_tree() [148]
[146]    0.0    0.00    0.00       2+4       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [146]
                0.00    0.00       4/8           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_right(std::_Rb_tree_node_base*) [62]
                0.00    0.00       4/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_left(std::_Rb_tree_node_base*) [40]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [117]
                                   4             std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [146]
-----------------------------------------------
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [139]
[147]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree() [147]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl() [144]
-----------------------------------------------
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map() [140]
[148]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~_Rb_tree() [148]
                0.00    0.00       2/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_begin() [41]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [146]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::~_Rb_tree_impl() [145]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [329]
[149]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN26MatrixOperationBatchTester10setOptionsEiPPc [149]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [154]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [329]
[150]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6MatrixIfE6equalsES0_ [150]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [156]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [329]
[151]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN7OptionsC2EiPPc [151]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [155]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [329]
[152]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [152]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [153]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [152]
[153]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [153]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN26MatrixOperationBatchTester10setOptionsEiPPc [149]
[154]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [154]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7OptionsC2EiPPc [151]
[155]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [155]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6MatrixIfE6equalsES0_ [150]
[156]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [156]
-----------------------------------------------
                0.00    0.00       1/1           void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
[157]    0.0    0.00    0.00       1         MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [157]
                0.00    0.00   36600/39900       Matrix<double>::operator[](int) [12]
                0.00    0.00       2/162         Matrix<double>::getM() [14]
                0.00    0.00       2/3454        Matrix<double>::getN() [13]
                0.00    0.00       1/5           Matrix<double>::Matrix() [75]
                0.00    0.00       1/4           Matrix<double>::setDimensions(int, int) [76]
-----------------------------------------------
                0.00    0.00       1/1           void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
[158]    0.0    0.00    0.00       1         MatrixOperator<double>::MatrixOperator(int, char**) [158]
                0.00    0.00       1/2           Options::Options(int, char**) [130]
                0.00    0.00       1/4           Options::get(std::string) [78]
                0.00    0.00       1/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [35]
                0.00    0.00       1/2           Options::~Options() [131]
-----------------------------------------------
                0.00    0.00       1/1           MatrixOperationBatchTester::MatrixOperationBatchTester(int, char**) [4]
[159]    0.0    0.00    0.00       1         MatrixOperationBatchTester::setOptions(int, char**) [159]
                0.00    0.00       3/4           Options::get(std::string) [78]
                0.00    0.00       3/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [35]
                0.00    0.00       2/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [16]
                0.00    0.00       1/2           Options::Options(int, char**) [130]
                0.00    0.00       1/2           Options::~Options() [131]
-----------------------------------------------
                0.00    0.00       1/1           Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
[160]    0.0    0.00    0.00       1         MatrixOperationBatchTester::parseNMatrices(std::basic_ifstream<char, std::char_traits<char> >&) [160]
                0.00    0.00       1/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [16]
                0.00    0.00       1/7           MatrixOperationBatchTester::parseInteger(std::string) [70]
-----------------------------------------------
                0.00    0.00       1/1           void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
[161]    0.0    0.00    0.00       1         void MatrixOperationBatchTester::saveOutputMatrix<double>(Matrix<double>) [161]
                0.00    0.00       2/162         Matrix<double>::getM() [14]
                0.00    0.00       1/8           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [69]
                0.00    0.00       1/3454        Matrix<double>::getN() [13]
                0.00    0.00       1/1           std::ostream& operator<< <double>(std::ostream&, Matrix<double>&) [164]
-----------------------------------------------
                0.00    0.00       1/1           void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
[162]    0.0    0.00    0.00       1         Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
                0.00    0.00       7/7           std::fpos<__mbstate_t>::operator long long() const [71]
                0.00    0.00       6/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [35]
                0.00    0.00       4/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [16]
                0.00    0.00       4/5           Matrix<double>::Matrix() [75]
                0.00    0.00       3/3           MatrixOperationBatchTester::parseMatrixDimensions(std::basic_ifstream<char, std::char_traits<char> >&) [128]
                0.00    0.00       3/4           Matrix<double>::setDimensions(int, int) [76]
                0.00    0.00       3/3           std::istream& operator>><double>(std::istream&, Matrix<double>&) [129]
                0.00    0.00       1/1           MatrixOperationBatchTester::parseNMatrices(std::basic_ifstream<char, std::char_traits<char> >&) [160]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[163]    0.0    0.00    0.00       1         MatrixOperationBatchTester::~MatrixOperationBatchTester() [163]
-----------------------------------------------
                0.00    0.00       1/1           void MatrixOperationBatchTester::saveOutputMatrix<double>(Matrix<double>) [161]
[164]    0.0    0.00    0.00       1         std::ostream& operator<< <double>(std::ostream&, Matrix<double>&) [164]
                0.00    0.00     630/3454        Matrix<double>::getN() [13]
                0.00    0.00     600/39900       Matrix<double>::operator[](int) [12]
                0.00    0.00      31/162         Matrix<double>::getM() [14]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [149] _GLOBAL__sub_I__ZN26MatrixOperationBatchTester10setOptionsEiPPc (MatrixOperationBatchTester.cpp) [23] std::less<std::string>::operator()(std::string const&, std::string const&) const [143] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_M_initialize()
 [150] _GLOBAL__sub_I__ZN6MatrixIfE6equalsES0_ (Matrix.cpp) [53] std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned int, char const*) const [144] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl()
 [151] _GLOBAL__sub_I__ZN7OptionsC2EiPPc (Options.cpp) [15] std::vector<std::string, std::allocator<std::string> >::size() const [145] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::~_Rb_tree_impl()
 [152] _GLOBAL__sub_I_main (main.cpp) [27] std::vector<std::string, std::allocator<std::string> >::max_size() const [116] std::_Rb_tree_node<std::pair<std::string const, std::string> >* std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_create_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&)
 [153] __static_initialization_and_destruction_0(int, int) (main.cpp) [90] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [74] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::string const&)
 [154] __static_initialization_and_destruction_0(int, int) (MatrixOperationBatchTester.cpp) [135] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::key_comp() const [117] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, std::string> >*)
 [155] __static_initialization_and_destruction_0(int, int) (Options.cpp) [91] std::allocator<std::string>::allocator() [118] std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&)
 [156] __static_initialization_and_destruction_0(int, int) (Matrix.cpp) [92] std::allocator<std::string>::~allocator() [61] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_Node_allocator()
 [157] MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [136] std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocator() [119] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_insert_unique_pos(std::string const&)
 [158] MatrixOperator<double>::MatrixOperator(int, char**) [137] std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::~allocator() [38] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end()
 [159] MatrixOperationBatchTester::setOptions(int, char**) [36] void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [120] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&)
  [70] MatrixOperationBatchTester::parseInteger(std::string) [54] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [121] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::begin()
 [160] MatrixOperationBatchTester::parseNMatrices(std::basic_ifstream<char, std::char_traits<char> >&) [93] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [34] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end()
 [161] void MatrixOperationBatchTester::saveOutputMatrix<double>(Matrix<double>) [94] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [39] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, std::string> > const*)
 [162] Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [37] std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned int) [122] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node_base const*)
 [128] MatrixOperationBatchTester::parseMatrixDimensions(std::basic_ifstream<char, std::char_traits<char> >&) [22] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [40] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_left(std::_Rb_tree_node_base*)
   [3] void MatrixOperationBatchTester::runTest<double>(int, char**) [95] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [41] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_begin()
   [4] MatrixOperationBatchTester::MatrixOperationBatchTester(int, char**) [96] std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [146] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*)
 [163] MatrixOperationBatchTester::~MatrixOperationBatchTester() [97] std::_Rb_tree_node<std::pair<std::string const, std::string> >::_Rb_tree_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [62] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_right(std::_Rb_tree_node_base*)
  [76] Matrix<double>::setDimensions(int, int) [98] std::_Rb_tree_node<std::pair<std::string const, std::string> >::~_Rb_tree_node() [42] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_value(std::_Rb_tree_node<std::pair<std::string const, std::string> > const*)
  [14] Matrix<double>::getM() [28] std::move_iterator<std::string*>::move_iterator(std::string*) [123] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_value(std::_Rb_tree_node_base const*)
  [13] Matrix<double>::getN() [99] std::move_iterator<std::string*>::operator++() [147] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree()
   [5] Matrix<double>::equals(Matrix<double>) [29] std::enable_if<std::allocator_traits<std::allocator<std::string> >::__maxsize_helper<std::allocator<std::string> const>::value, unsigned int>::type std::allocator_traits<std::allocator<std::string> >::_S_max_size<std::allocator<std::string> const>(std::allocator<std::string> const&) [148] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~_Rb_tree()
  [75] Matrix<double>::Matrix() [55] _ZNSt16allocator_traitsISaISsEE12_S_constructISsIRKSsEEENSt9enable_ifIXsrNS1_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS0_PS7_DpOS8_ [124] void std::_Construct<std::string, std::string>(std::string*, std::string&&)
  [12] Matrix<double>::operator[](int) [30] std::allocator_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [31] std::string* std::__addressof<std::string>(std::string&)
  [77] Options::parseOption(std::string) [56] decltype (_S_construct({parm#1}, {parm#2}, (forward<std::string const&>)({parm#3}))) std::allocator_traits<std::allocator<std::string> >::construct<std::string, std::string const&>(std::allocator<std::string>&, std::string*, std::string const&) [63] std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*)
  [78] Options::get(std::string) [100] std::enable_if<std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::__construct_helper<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >::value, void>::type std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::_S_construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [64] std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&)
